id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging,special_hours
kK7qiI6pff1nNg9jx6IKYg,west-55th-street-chicago,West 55th Street,https://s3-media2.fl.yelpcdn.com/bphoto/Yt9emMdiIHt4xtiHmY7Sgg/o.jpg,True,False,https://www.yelp.com/biz/west-55th-street-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17735828839,(773) 582-8839,10,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'address1': '4201 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4201 W 55th St', 'Chicago, IL 60632'], 'cross_streets': ''}","{'latitude': 41.7928924560547, 'longitude': -87.7282180786133}","['https://s3-media2.fl.yelpcdn.com/bphoto/Yt9emMdiIHt4xtiHmY7Sgg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/fBCibEpPVLvaUaDYK9iqdg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/vjujlUsDhXJ0MKbzEak7kQ/o.jpg']",$$,,[],"{'url': 'https://www.yelp.com/raq/kK7qiI6pff1nNg9jx6IKYg?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
99u4WRwpHVKgK71ByHVBzA,kfc-chicago-59,KFC,https://s3-media3.fl.yelpcdn.com/bphoto/egkU3vMRpI7wXrXP0KDxaA/o.jpg,True,False,https://www.yelp.com/biz/kfc-chicago-59?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737353335,(773) 735-3335,13,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",3.0,"{'address1': '4200 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4200 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Keeler Ave & Tripp Ave'}","{'latitude': 41.7933524252757, 'longitude': -87.728483468711}","['https://s3-media3.fl.yelpcdn.com/bphoto/egkU3vMRpI7wXrXP0KDxaA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/3thBgUlIT0nHw4YAdUoJ4g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/cul6TFM1e3Oxvx77Bxir6Q/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
70GsX7gkjuN--IZ1Wsj0Ww,west-elsdon-neighborhood-chicago,West Elsdon Neighborhood,https://s3-media4.fl.yelpcdn.com/bphoto/Ne0ZzLw7iiJ21pB-jXUD8A/o.jpg,False,False,https://www.yelp.com/biz/west-elsdon-neighborhood-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,,,2,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,"{'address1': '4201 W 55th St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4201 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Keeler Ave & Tripp Ave'}","{'latitude': 41.7928848023673, 'longitude': -87.7282202616334}","['https://s3-media4.fl.yelpcdn.com/bphoto/Ne0ZzLw7iiJ21pB-jXUD8A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/GDKSE6VNJrSXc7Hp26gIyA/o.jpg']",,,[],,
hTzskXtAM7R9B4h4PvW-RA,new-china-tea-chicago,New China Tea,https://s3-media3.fl.yelpcdn.com/bphoto/Mnd-MfYp0WEu4V31vkOvpQ/o.jpg,False,False,https://www.yelp.com/biz/new-china-tea-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17732842463,(773) 284-2463,59,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'address1': '4024 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4024 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Pulaski Rd & Komensky Ave'}","{'latitude': 41.79346, 'longitude': -87.72422}","['https://s3-media3.fl.yelpcdn.com/bphoto/Mnd-MfYp0WEu4V31vkOvpQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/4m6OO2e44NnbPFKRTnNP7A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/_DlpK9N70b_1vqk2t283Dg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
3hjGGtpLs325dJJwjDdvKg,dunkin-chicago-22,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/dhxVty9YDaFeBgjuwFW-fQ/o.jpg,True,False,https://www.yelp.com/biz/dunkin-chicago-22?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17735855115,(773) 585-5115,12,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'address1': '5448 S Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['5448 S Pulaski Rd', 'Chicago, IL 60632'], 'cross_streets': '55th St & 54th St'}","{'latitude': 41.793617, 'longitude': -87.723548}","['https://s3-media1.fl.yelpcdn.com/bphoto/dhxVty9YDaFeBgjuwFW-fQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/2oZvL3Lged1JMlBX0TuWqQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Xh2Q3lcUQIVznq7mWIoSyg/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"{'url': 'https://www.yelp.com/raq/3hjGGtpLs325dJJwjDdvKg?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
iKvkTykASRQAsYrbC_xz-w,le-paris-bakery-chicago,Le Paris Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/LEnjksI4aLmuecfm-eV_qA/o.jpg,False,False,https://www.yelp.com/biz/le-paris-bakery-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17735811550,(773) 581-1550,17,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",2.5,"{'address1': '5434 S Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['5434 S Pulaski Rd', 'Chicago, IL 60632'], 'cross_streets': '54th St & 55th St'}","{'latitude': 41.793987, 'longitude': -87.723564}","['https://s3-media4.fl.yelpcdn.com/bphoto/LEnjksI4aLmuecfm-eV_qA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/6Y_v-Ori-pqfGhe-Wn4x9g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/cU73MxfQ1y0rduSAvXmOKA/o.jpg']",$$,,[],,
Jd8sMY2t_MNjocTU1WtW8Q,jackys-hot-dogs-chicago,Jacky's Hot Dogs,https://s3-media1.fl.yelpcdn.com/bphoto/muic-eHFZ2wZQUEGhfqP1g/o.jpg,False,False,https://www.yelp.com/biz/jackys-hot-dogs-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737677676,(773) 767-7676,104,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"{'address1': '5415 S Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['5415 S Pulaski Rd', 'Chicago, IL 60632'], 'cross_streets': '54th St & 55th St'}","{'latitude': 41.79452, 'longitude': -87.7228}","['https://s3-media1.fl.yelpcdn.com/bphoto/muic-eHFZ2wZQUEGhfqP1g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/fCGBwDMak8IFLOs1c2PLhw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/gzV9ddqAuHvNQeS13DbR7A/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
s1sl15Oc6XFngLTH2fR8IA,burger-king-chicago-11,Burger King,https://s3-media2.fl.yelpcdn.com/bphoto/9dsNtHaulhfQQWUy25DgUQ/o.jpg,True,False,https://www.yelp.com/biz/burger-king-chicago-11?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17735819558,(773) 581-9558,13,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'address1': '5425 South Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['5425 South Pulaski Rd', 'Chicago, IL 60632'], 'cross_streets': '55th St & 54th St'}","{'latitude': 41.793995, 'longitude': -87.722736}","['https://s3-media2.fl.yelpcdn.com/bphoto/9dsNtHaulhfQQWUy25DgUQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/FO_cH1oDwsOCQfu3nIx1qA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/urUE1HptHZ0KzvJZRMx9lw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
_y4vrIpa8UJOg4miKrQG8w,gorditas-santiago-2-chicago-2,Gorditas Santiago 2,https://s3-media3.fl.yelpcdn.com/bphoto/4VcX4cphs0QbrZQADmo6zg/o.jpg,True,False,https://www.yelp.com/biz/gorditas-santiago-2-chicago-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+18722675260,(872) 267-5260,14,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'address1': '3710 W 55th St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3710 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Lawndale Ave & Ridgeway Ave'}","{'latitude': 41.79358, 'longitude': -87.71635}","['https://s3-media3.fl.yelpcdn.com/bphoto/4VcX4cphs0QbrZQADmo6zg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/-VJR_8wxncT5sXK4_9jfwQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/X7kJGImbX9gaP5awVR58Rg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
AyUfTvlbSMTmhMWZ7nmjwQ,pizza-castle-chicago-3,Pizza Castle,https://s3-media4.fl.yelpcdn.com/bphoto/kiSUXL8hUfkLcS5JOuIeCA/o.jpg,True,False,https://www.yelp.com/biz/pizza-castle-chicago-3?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737761075,(773) 776-1075,84,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'address1': '3256 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3256 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Spaulding Ave & Sawyer Ave'}","{'latitude': 41.7937341881922, 'longitude': -87.7055240795016}","['https://s3-media4.fl.yelpcdn.com/bphoto/kiSUXL8hUfkLcS5JOuIeCA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ezC8JkBgjsGL5o9Q7GG5Zw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/DaHCD7yoFnzTT_9QrE99Qg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2330', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2330', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1530', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
1V-VEDTWQHRje4vYfmQQZA,paleteria-el-sabor-de-michoacan-chicago-2,Paleteria El Sabor De Michoacan,https://s3-media3.fl.yelpcdn.com/bphoto/dCOaBt8RoJDkMYMMu0woSA/o.jpg,False,False,https://www.yelp.com/biz/paleteria-el-sabor-de-michoacan-chicago-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734345460,(773) 434-5460,19,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'address1': '3320 W 55th St', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3320 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Christiana Ave & Spaulding Ave'}","{'latitude': 41.79372, 'longitude': -87.70693}","['https://s3-media3.fl.yelpcdn.com/bphoto/dCOaBt8RoJDkMYMMu0woSA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/kfpcb2xi3lB7pnZb36RSwQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/V8ec8v3bwzdnctuLfy855A/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
tK9xgnjfaZApQZb6q9_Dcg,rosas-tamales-chicago-2,Rosas Tamales,https://s3-media1.fl.yelpcdn.com/bphoto/w1uRP-_vaUpyr_mLw4Yb8g/o.jpg,False,False,https://www.yelp.com/biz/rosas-tamales-chicago-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737781826,(773) 778-1826,16,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'address1': '3314 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3314 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Spaulding Ave & Christiana Ave'}","{'latitude': 41.7937299, 'longitude': -87.70666}","['https://s3-media1.fl.yelpcdn.com/bphoto/w1uRP-_vaUpyr_mLw4Yb8g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/zh_NEh-1yCSCoyvo0DMUbQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/mvmxok3e65_Z_xbnxKz5Ug/o.jpg']",$,,[],,
EJL3c6pVdVSJIA9Bbjstiw,jessies-place-chicago,Jessie's Place,https://s3-media3.fl.yelpcdn.com/bphoto/qQafiD9hJetojQlHBYYw3g/o.jpg,False,False,https://www.yelp.com/biz/jessies-place-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737783270,(773) 778-3270,7,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'address1': '3304 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3304 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Christiana Ave & Spaulding Ave'}","{'latitude': 41.7937299, 'longitude': -87.70629}","['https://s3-media3.fl.yelpcdn.com/bphoto/qQafiD9hJetojQlHBYYw3g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ZMrwmHOJjzJUDBbMfA1j7A/o.jpg']",$,,['delivery'],,
FIzDqG35vTcmcvJTzAR1gQ,la-central-bakery-chicago-2,La Central Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/ImBRcZa2AkpXSxCENrovaQ/o.jpg,False,False,https://www.yelp.com/biz/la-central-bakery-chicago-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734348188,(773) 434-8188,3,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"{'address1': '3306 W 55th St', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3306 W 55th St', 'Chicago, IL 60632'], 'cross_streets': ''}","{'latitude': 41.7937299, 'longitude': -87.70638}","['https://s3-media1.fl.yelpcdn.com/bphoto/ImBRcZa2AkpXSxCENrovaQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/iRmV_R8xm09To4xSMkee0w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Thl5eKSE_J6HflWKrXV3Aw/o.jpg']",$,,[],,
RbL8NqDsdY11oFIpmvgDLw,el-rincon-norteno-chicago,El Rincon Norteno,https://s3-media1.fl.yelpcdn.com/bphoto/wXBwuOJO4pC5iylYQNPubg/o.jpg,False,False,https://www.yelp.com/biz/el-rincon-norteno-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734768404,(773) 476-8404,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'address1': '3300 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3300 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Christiana Ave & Spaulding Ave'}","{'latitude': 41.7937393188477, 'longitude': -87.7061996459961}","['https://s3-media1.fl.yelpcdn.com/bphoto/wXBwuOJO4pC5iylYQNPubg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/zE_khn-lXfaTuYTCu2RrRg/o.jpg']",,,[],,
F2m7GhmrI9-KIqq1Tmh8YQ,taqueria-huandacareo-chicago,Taqueria Huandacareo,https://s3-media1.fl.yelpcdn.com/bphoto/kpHUTkS0BP2zhr1iqLT_eA/o.jpg,False,False,https://www.yelp.com/biz/taqueria-huandacareo-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737787759,(773) 778-7759,3,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,"{'address1': '3308 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3308 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'Christiana Ave & Spaulding Ave'}","{'latitude': 41.7937299, 'longitude': -87.70652}","['https://s3-media1.fl.yelpcdn.com/bphoto/kpHUTkS0BP2zhr1iqLT_eA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/EXpSe8mQsqtA07XhkPNAiQ/o.jpg']",,,['delivery'],,
nmSQPvAO01JL4sCGCSQvBg,starbucks-chicago-448,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/WkETBoYo8-MrYkEQrZP8nA/o.jpg,True,False,https://www.yelp.com/biz/starbucks-chicago-448?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+13125203836,(312) 520-3836,14,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'address1': '5505 South Kedzie', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['5505 South Kedzie', 'Chicago, IL 60629'], 'cross_streets': '56th St & 55th St'}","{'latitude': 41.79333593, 'longitude': -87.70330399}","['https://s3-media3.fl.yelpcdn.com/bphoto/WkETBoYo8-MrYkEQrZP8nA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/gJDk9ntE-Dy6PYjoGzplQw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/YFLyFufKxjwVyjJlZ1WOSw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
dexlqbVD76d6fp4XMqyOHA,carnitas-uruapan-chicago,Carnitas Uruapan,https://s3-media3.fl.yelpcdn.com/bphoto/waPCE_PlMfG7lziVHkTZ6g/o.jpg,True,False,https://www.yelp.com/biz/carnitas-uruapan-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734247617,(773) 424-7617,63,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'address1': '2813 W 55th St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['2813 W 55th St', 'Chicago, IL 60632'], 'cross_streets': 'California Ave & Mozart St'}","{'latitude': 41.79342, 'longitude': -87.69441}","['https://s3-media3.fl.yelpcdn.com/bphoto/waPCE_PlMfG7lziVHkTZ6g/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/OFiJuVXXn512NivkRb2x9A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Zfe5qLTyhPkoumnAPXdJKA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']","{'url': 'https://www.yelp.com/raq/dexlqbVD76d6fp4XMqyOHA?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
