,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
31,barracos-crestwood,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'longitude': -87.7379123, 'latitude': 41.6479842}",(708) 385-2002,72.20211494571706,cn5I4daw2A_O4Tzus5V99A,https://s3-media4.fl.yelpcdn.com/bphoto/xmvznzJetBi6zaQqlEvWgA/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13445 Cicero Ave', 'Crestwood, IL 60445'], 'address3': '', 'address1': '13445 Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Barraco's,+17083852002,$$,3.0,99,"['delivery', 'pickup']",https://www.yelp.com/biz/barracos-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
32,pockets-billiards-crestwood,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'bars', 'title': 'Bars'}]","{'longitude': -87.738662, 'latitude': 41.648254}",(708) 371-7665,128.58218341937064,ZSyiD8NgY5tbKVkPCarlSA,https://s3-media3.fl.yelpcdn.com/bphoto/za3gKMhmL05XodrSjtUwyA/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13430 S Cicero', 'Crestwood, IL 60445'], 'address3': '', 'address1': '13430 S Cicero', 'address2': '', 'city': 'Crestwood'}",Pockets Billiards,+17083717665,$$,3.5,16,[],https://www.yelp.com/biz/pockets-billiards-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
33,chipotle-mexican-grill-crestwood,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'longitude': -87.7387279322765, 'latitude': 41.649428}",(708) 377-0010,117.53945743989208,yry0doRj4217lanRnxufWA,https://s3-media2.fl.yelpcdn.com/bphoto/D79UPkIAxHk8jPQ8j408dw/o.jpg,False,"{'zip_code': '60418', 'state': 'IL', 'country': 'US', 'display_address': ['13340 Cicero Ave', 'Crestwood, IL 60418'], 'address3': '', 'address1': '13340 Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Chipotle Mexican Grill,+17083770010,$,2.0,75,"['delivery', 'pickup']",https://www.yelp.com/biz/chipotle-mexican-grill-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
34,doughs-guys-bakery-crestwood,"[{'alias': 'bakeries', 'title': 'Bakeries'}]","{'longitude': -87.7366528743836, 'latitude': 41.6491185805177}",(708) 925-9447,85.66527315467496,5_65SZ6VJs-3KLk3S-QRDw,https://s3-media1.fl.yelpcdn.com/bphoto/1qh_T45nHIJ7ylqD0Zq2eg/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13545 South Cicero Ave', 'Crestwood, IL 60445'], 'address3': None, 'address1': '13545 South Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Doughs Guys Bakery,+17089259447,$,3.0,8,['delivery'],https://www.yelp.com/biz/doughs-guys-bakery-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
35,jersey-mikes-subs-crestwood,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.7388872513436, 'latitude': 41.6483788499948}",(708) 690-2252,117.39980430444352,4HAIpQ80vixMBYbYbUylVQ,https://s3-media3.fl.yelpcdn.com/bphoto/INWxxnF0ZoEU_1yIxjNzcg/o.jpg,False,"{'zip_code': '60418', 'state': 'IL', 'country': 'US', 'display_address': ['13422 Cicero Ave', 'Crestwood, IL 60418'], 'address3': None, 'address1': '13422 Cicero Ave', 'address2': None, 'city': 'Crestwood'}",Jersey Mike's Subs,+17086902252,$$,2.5,14,"['delivery', 'pickup']",https://www.yelp.com/biz/jersey-mikes-subs-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
36,wendys-crestwood,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'longitude': -87.738728, 'latitude': 41.648538}",(708) 239-0905,98.82894367763404,5ZMS2QDubiQQSVzvb7PfYw,https://s3-media1.fl.yelpcdn.com/bphoto/Snrdb7HHW8FO_IcYK9w-Wg/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13400 Cicero Avenue', 'Crestwood, IL 60445'], 'address3': None, 'address1': '13400 Cicero Avenue', 'address2': '', 'city': 'Crestwood'}",Wendy's,+17082390905,$,2.0,11,['delivery'],https://www.yelp.com/biz/wendys-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
37,jack-duggins-crestwood,"[{'alias': 'pubs', 'title': 'Pubs'}]","{'longitude': -87.7390670776367, 'latitude': 41.6493453979492}",(708) 389-4153,114.77686110455508,tu_mnfdSN4f_NfD-f3CTOg,,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13340 Cicero Ave', 'Crestwood, IL 60445'], 'address3': '', 'address1': '13340 Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Jack Duggins,+17083894153,,1.0,1,[],https://www.yelp.com/biz/jack-duggins-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
38,subway-crestwood-7,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.7341510338174, 'latitude': 41.648217318359}",(708) 396-9800,66.24061991295851,y0vRXrZ7y0big35xMx_JTQ,https://s3-media1.fl.yelpcdn.com/bphoto/QsWsOEkI_hZK-SdL8bw5ng/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['4700 W 135th St', 'Crestwood, IL 60445'], 'address3': None, 'address1': '4700 W 135th St', 'address2': None, 'city': 'Crestwood'}",Subway,+17083969800,$,2.0,3,[],https://www.yelp.com/biz/subway-crestwood-7?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
39,giuseppes-italiana-blue-island,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'longitude': -87.680672, 'latitude': 41.650039}",(708) 388-8900,155.4886685211089,7SLz_eBsXGnNCkMLgwOwPg,https://s3-media2.fl.yelpcdn.com/bphoto/zz6eeX6FFhsIBdDCuVYfPA/o.jpg,False,"{'zip_code': '60406', 'state': 'IL', 'country': 'US', 'display_address': ['13351 Olde Western Ave', 'Blue Island, IL 60406'], 'address3': '', 'address1': '13351 Olde Western Ave', 'address2': '', 'city': 'Blue Island'}",Giuseppe's Italiana,+17083888900,$$,4.0,49,"['delivery', 'pickup']",https://www.yelp.com/biz/giuseppes-italiana-blue-island?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
40,natural-law-blue-island,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'longitude': -87.68125, 'latitude': 41.64947}",(708) 629-0120,126.76195962751098,M6s7-Y0ytefcRadccZwf9A,https://s3-media4.fl.yelpcdn.com/bphoto/tkabV_lpd-6cWHmi6rezUg/o.jpg,False,"{'zip_code': '60406', 'state': 'IL', 'country': 'US', 'display_address': ['13404 Olde Western Ave', 'Blue Island, IL 60406'], 'address3': '', 'address1': '13404 Olde Western Ave', 'address2': None, 'city': 'Blue Island'}",Natural Law,+17086290120,,4.5,18,[],https://www.yelp.com/biz/natural-law-blue-island?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
41,city-limits-kitchen-and-bar-blue-island,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'bars', 'title': 'Bars'}]","{'longitude': -87.6809647150929, 'latitude': 41.6491903353873}",(708) 631-3661,105.57687479954681,BxaOclEaWg3zSRn87gKLkA,https://s3-media4.fl.yelpcdn.com/bphoto/8-WeETLfkR6gtxfZ1pg8qg/o.jpg,False,"{'zip_code': '60406', 'state': 'IL', 'country': 'US', 'display_address': ['13414 Western Ave', 'Blue Island, IL 60406'], 'address3': None, 'address1': '13414 Western Ave', 'address2': '', 'city': 'Blue Island'}",City Limits Kitchen and Bar,+17086313661,,4.5,4,[],https://www.yelp.com/biz/city-limits-kitchen-and-bar-blue-island?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
42,la-dolce-bakery-blue-island,"[{'alias': 'bakeries', 'title': 'Bakeries'}]","{'longitude': -87.6807004, 'latitude': 41.6484408}",(708) 273-9701,84.24202837609757,f7p2Vo6QxK1LYWY6dqKlVA,https://s3-media2.fl.yelpcdn.com/bphoto/VeNgN6NeXgNplfcunpBqmQ/o.jpg,False,"{'zip_code': '60406', 'state': 'IL', 'country': 'US', 'display_address': ['13442 Olde Western Ave', 'Blue Island, IL 60406'], 'address3': '', 'address1': '13442 Olde Western Ave', 'address2': '', 'city': 'Blue Island'}",La Dolce Bakery,+17082739701,$$,4.0,4,[],https://www.yelp.com/biz/la-dolce-bakery-blue-island?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
43,pudgys-pizza-and-sandwiches-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'longitude': -87.54753, 'latitude': 41.65009}",(773) 646-4199,177.76300224722445,ekqrwUNnAytMpgMtJTu3ZA,https://s3-media1.fl.yelpcdn.com/bphoto/2xJxacyRL_E-uj0HgSst6A/o.jpg,False,"{'zip_code': '60633', 'state': 'IL', 'country': 'US', 'display_address': ['13460 S Baltimore Ave', 'Chicago, IL 60633'], 'address3': '', 'address1': '13460 S Baltimore Ave', 'address2': '', 'city': 'Chicago'}",Pudgy's Pizza & Sandwiches,+17736464199,$,4.5,44,[],https://www.yelp.com/biz/pudgys-pizza-and-sandwiches-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
44,south-shore-inn-chicago,"[{'alias': 'divebars', 'title': 'Dive Bars'}]","{'longitude': -87.54506, 'latitude': 41.64805}",(773) 646-0350,128.28387610334042,g50ZCyMLuHpLo0KX6Hn61Q,https://s3-media2.fl.yelpcdn.com/bphoto/9tyRLmatRC7UsbxI_5lHZA/o.jpg,False,"{'zip_code': '60633', 'state': 'IL', 'country': 'US', 'display_address': ['13611 S Brainard Ave', 'Chicago, IL 60633'], 'address3': '', 'address1': '13611 S Brainard Ave', 'address2': '', 'city': 'Chicago'}",South Shore Inn,+17736460350,,5.0,3,[],https://www.yelp.com/biz/south-shore-inn-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
45,gorditas-adrians-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'longitude': -87.5467309355736, 'latitude': 41.6493252526988}",(872) 666-5704,74.19203139913728,Eiq_Mcpiscz4zlZROv82bg,https://s3-media3.fl.yelpcdn.com/bphoto/0hjda1Tao-Ln8whCqUZSnA/o.jpg,False,"{'zip_code': '60633', 'state': 'IL', 'country': 'US', 'display_address': ['13507 S Brainard Ave', 'Chicago, IL 60633'], 'address3': None, 'address1': '13507 S Brainard Ave', 'address2': '', 'city': 'Chicago'}",Gorditas Adrian's,+18726665704,,3.0,2,"['pickup', 'delivery']",https://www.yelp.com/biz/gorditas-adrians-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
46,tobys-premier-steakhouse-palos-heights,"[{'alias': 'steak', 'title': 'Steakhouses'}]","{'longitude': -87.8057175, 'latitude': 41.6502075}",(708) 671-1909,94.65853449432966,nJJnf-vND1NUj5gyw_ondQ,,False,"{'zip_code': '60463', 'state': 'IL', 'country': 'US', 'display_address': ['13248 S 76th Ave', 'Palos Heights, IL 60463'], 'address3': '', 'address1': '13248 S 76th Ave', 'address2': '', 'city': 'Palos Heights'}",Tobys Premier Steakhouse,+17086711909,$$$,2.5,2,[],https://www.yelp.com/biz/tobys-premier-steakhouse-palos-heights?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
47,the-vineyard-palos-heights,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'longitude': -87.8057189, 'latitude': 41.6502088}",(708) 671-1909,94.65853449432966,X5KYtJjCPlNoeDqaUa3IuQ,,False,"{'zip_code': '60463', 'state': 'IL', 'country': 'US', 'display_address': ['13248 S 76th Ave', 'Palos Heights, IL 60463'], 'address3': '', 'address1': '13248 S 76th Ave', 'address2': '', 'city': 'Palos Heights'}",The Vineyard,+17086711909,,2.5,3,[],https://www.yelp.com/biz/the-vineyard-palos-heights?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
48,mariscos-la-sirena-crestwood,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'longitude': -87.7448415, 'latitude': 41.652749}",(708) 926-9006,138.90110227729753,CuTypPaWEX_VA57DEggpDA,https://s3-media1.fl.yelpcdn.com/bphoto/qLfBm9TfYkawTggVYXGjvw/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13131 Rivercrest Dr', 'Crestwood, IL 60445'], 'address3': None, 'address1': '13131 Rivercrest Dr', 'address2': '', 'city': 'Crestwood'}",Mariscos La Sirena,+17089269006,$$,4.0,100,"['delivery', 'pickup']",https://www.yelp.com/biz/mariscos-la-sirena-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
49,fajitas-mexican-restaurant-crestwood-crestwood,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'longitude': -87.739435, 'latitude': 41.650298}",(708) 631-2354,193.51640156868183,XNRKBdlF6Ca2RH3ubEAWag,,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13326 S Cicero Ave', 'Crestwood, IL 60445'], 'address3': '', 'address1': '13326 S Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Fajitas Mexican Restaurant - Crestwood,+17086312354,,4.0,4,[],https://www.yelp.com/biz/fajitas-mexican-restaurant-crestwood-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
50,starbucks-crestwood,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'longitude': -87.737698, 'latitude': 41.651219}",(708) 824-1194,32.485845214028416,EScH551LCFJShMGb2bmgYw,https://s3-media2.fl.yelpcdn.com/bphoto/O0KkTnRQndMqWVpLsh23hQ/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13233 S Cicero Ave', 'Crestwood, IL 60445'], 'address3': '', 'address1': '13233 S Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Starbucks,+17088241194,$$,3.0,35,['delivery'],https://www.yelp.com/biz/starbucks-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
51,culvers-crestwood,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'longitude': -87.7383881, 'latitude': 41.6505508}",(708) 385-8588,164.624663342932,Gw0ZjIBqt44QI1SyOCoBkw,https://s3-media1.fl.yelpcdn.com/bphoto/PtJAYgqyShjlWkh_OSJd2Q/o.jpg,False,"{'zip_code': '60418', 'state': 'IL', 'country': 'US', 'display_address': ['13300 Cicero Ave', 'Rivercrest Shopping Ctr', 'Crestwood, IL 60418'], 'address3': 'Rivercrest Shopping Ctr', 'address1': '13300 Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Culver's,+17083858588,$$,4.0,33,[],https://www.yelp.com/biz/culvers-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
52,wingstop-crestwood-2,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'longitude': -87.7382744863568, 'latitude': 41.6523889024121}",(708) 385-9464,113.99284986008134,0vYzg3jW9_lGiW_G_kqaNg,https://s3-media4.fl.yelpcdn.com/bphoto/IogmRb8gnBW8TUbDnH2-FQ/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13211 S Cicero Ave', 'Crestwood, IL 60445'], 'address3': '', 'address1': '13211 S Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Wingstop,+17083859464,$$,3.0,29,[],https://www.yelp.com/biz/wingstop-crestwood-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
53,boston-market-crestwood,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.7376916, 'latitude': 41.6523388469764}",(708) 385-9300,93.64916299722144,nRyFYX7CDi5uTbN0ETzw6Q,https://s3-media1.fl.yelpcdn.com/bphoto/rL1BVrqFXx4vZBwV_wvzsA/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13201 S Cicero Ave', 'Crestwood, IL 60445'], 'address3': '', 'address1': '13201 S Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Boston Market,+17083859300,$$,2.5,28,"['delivery', 'pickup']",https://www.yelp.com/biz/boston-market-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
54,pizza-hut-crestwood,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'longitude': -87.7374704, 'latitude': 41.651656}",(708) 388-9798,20.032425932166767,x9uaN7OElgsjDToqRe5W3Q,https://s3-media4.fl.yelpcdn.com/bphoto/vJy4q5rfazOpPmaCLznRaA/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13223 S Cicero Ave', 'Crestwood, IL 60445'], 'address3': '', 'address1': '13223 S Cicero Ave', 'address2': '', 'city': 'Crestwood'}",Pizza Hut,+17083889798,$,2.0,21,"['delivery', 'pickup']",https://www.yelp.com/biz/pizza-hut-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
55,potbelly-sandwich-shop-crestwood,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]","{'longitude': -87.738836, 'latitude': 41.6523761}",(708) 396-0433,142.091684510996,3PTKEx-kbnKHgbc-_Q4zIA,https://s3-media2.fl.yelpcdn.com/bphoto/ZUpgfX4mmwfAoBKFBHJSHw/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13134 S Cicero Ave', 'Crestwood, IL 60445'], 'address3': None, 'address1': '13134 S Cicero Ave', 'address2': None, 'city': 'Crestwood'}",Potbelly Sandwich Shop,+17083960433,$,2.5,18,"['delivery', 'pickup']",https://www.yelp.com/biz/potbelly-sandwich-shop-crestwood?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
56,subway-crestwood-6,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.7392586, 'latitude': 41.6522214}",(708) 396-8800,160.09724815328394,Y-jUtb-7TJ8ZQMrQFtfOgQ,https://s3-media2.fl.yelpcdn.com/bphoto/P5Y3-h20M5hLeXPd9viOqw/o.jpg,False,"{'zip_code': '60445', 'state': 'IL', 'country': 'US', 'display_address': ['13158 S Cicero Ave', 'Store 770', 'Crestwood, IL 60445'], 'address3': '', 'address1': '13158 S Cicero Ave', 'address2': 'Store 770', 'city': 'Crestwood'}",Subway,+17083968800,$,3.0,5,[],https://www.yelp.com/biz/subway-crestwood-6?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
57,rock-island-public-house-blue-island,"[{'alias': 'pubs', 'title': 'Pubs'}]","{'longitude': -87.681427, 'latitude': 41.6507683}",(708) 388-5513,158.45345640355006,qnbYjr3Z5wXz-fKNZQ16SQ,https://s3-media2.fl.yelpcdn.com/bphoto/dyjFVumbTMe94MDUz-EwZQ/o.jpg,False,"{'zip_code': '60406', 'state': 'IL', 'country': 'US', 'display_address': ['13328 Olde Western Ave', 'Blue Island, IL 60406'], 'address3': '', 'address1': '13328 Olde Western Ave', 'address2': None, 'city': 'Blue Island'}",Rock Island Public House,+17083885513,$$,4.5,66,[],https://www.yelp.com/biz/rock-island-public-house-blue-island?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
58,marios-tacos-blue-island,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'longitude': -87.6804275512695, 'latitude': 41.6506614685059}",(708) 389-4023,125.10179820050841,Ae1jb_IfGtFYqaxWBFOiXg,https://s3-media2.fl.yelpcdn.com/bphoto/xiHpoPs5VrWorzWbCCR7gA/o.jpg,False,"{'zip_code': '60406', 'state': 'IL', 'country': 'US', 'display_address': ['13325 Olde Western Ave', 'Blue Island, IL 60406'], 'address3': '', 'address1': '13325 Olde Western Ave', 'address2': '', 'city': 'Blue Island'}",Mario's Tacos,+17083894023,$,3.5,95,['delivery'],https://www.yelp.com/biz/marios-tacos-blue-island?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
59,front-row-blue-island,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'longitude': -87.68146, 'latitude': 41.65101}",(708) 629-0550,138.76325648837843,Rl6tSmo_TyxaJcAMytzU1g,https://s3-media1.fl.yelpcdn.com/bphoto/TYJc-bHfKS82RolmD66gag/o.jpg,False,"{'zip_code': '60406', 'state': 'IL', 'country': 'US', 'display_address': ['13312 Olde Western', 'Blue Island, IL 60406'], 'address3': '', 'address1': '13312 Olde Western', 'address2': None, 'city': 'Blue Island'}",Front Row,+17086290550,,5.0,2,[],https://www.yelp.com/biz/front-row-blue-island?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
60,butter-upon-bacon-blue-island,"[{'alias': 'pubs', 'title': 'Pubs'}]","{'longitude': -87.68143, 'latitude': 41.65077}",(773) 369-8466,159.57878873608811,1ZO24x9U6EZ2-chkaBbANA,,False,"{'zip_code': '60406', 'state': 'IL', 'country': 'US', 'display_address': ['13328 Old Western Ave', 'Blue Island, IL 60406'], 'address3': None, 'address1': '13328 Old Western Ave', 'address2': '', 'city': 'Blue Island'}",Butter Upon Bacon,+17733698466,,5.0,1,[],https://www.yelp.com/biz/butter-upon-bacon-blue-island?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
61,fannings-riverside-tap-room-blue-island,"[{'alias': 'bars', 'title': 'Bars'}]","{'longitude': -87.6680374145508, 'latitude': 41.6503067016602}",(708) 389-8900,108.88996442838881,rabqMUYHEbcHCyn6axp18g,https://s3-media2.fl.yelpcdn.com/bphoto/J0plssa5gFdNGHBnCb2cvA/o.jpg,False,"{'zip_code': '60406', 'state': 'IL', 'country': 'US', 'display_address': ['13351 Aulwurm Dr', 'Blue Island, IL 60406'], 'address3': '', 'address1': '13351 Aulwurm Dr', 'address2': '', 'city': 'Blue Island'}",Fannings Riverside Tap Room,+17083898900,,4.0,1,[],https://www.yelp.com/biz/fannings-riverside-tap-room-blue-island?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
